RecordType,RecordID,Week,Season,PlayerID,TeamID,VsTeamID,RecordValue
0,8,13,1985,1824,1,4,31
0,9,5,1985,1824,1,14,155
0,10,7,1985,1824,1,16,3
0,11,10,1985,1824,1,8,42
0,12,2,1985,1824,1,9,6
0,13,1,1985,1824,1,3,74
0,14,1,1985,1824,1,3,1
0,15,1,1985,1824,1,3,58
1,8,0,1985,1824,1,0,364
1,9,0,1985,1824,1,0,1695
1,10,0,1985,1824,1,0,17
1,11,0,1985,1824,1,0,42
1,12,0,1985,1824,1,0,49
1,13,0,1985,1824,1,0,504
1,14,0,1985,1824,1,0,4
1,15,0,1985,1824,1,0,58
2,8,0,1985,1824,1,9,17
2,9,0,1985,1824,1,9,68
2,10,0,0,1824,0,0,0
2,11,0,1985,1824,1,9,45
2,12,0,1985,1824,1,9,4
2,13,0,1985,1824,1,9,16
2,14,0,0,1824,0,0,0
2,15,0,1985,1824,1,9,6
0,43,2,1985,1828,1,9,8
0,44,0,0,1828,0,0,0
1,43,0,1985,1828,1,0,64
1,44,0,0,1828,0,0,0
2,43,0,1985,1828,1,9,6
2,44,0,0,1828,0,0,0
0,20,3,1985,1848,1,4,17
0,21,7,1985,1848,1,16,1
0,25,0,0,1848,0,0,0
0,22,4,1985,1848,1,12,1
0,24,0,0,1848,0,0,0
0,19,0,0,1848,0,0,0
0,18,0,0,1848,0,0,0
0,23,0,0,1848,0,0,0
0,42,11,1985,1848,1,6,6
1,20,0,1985,1848,1,0,172
1,21,0,1985,1848,1,0,2
1,25,0,0,1848,0,0,0
1,22,0,1985,1848,1,0,5
1,24,0,0,1848,0,0,0
1,19,0,0,1848,0,0,0
1,18,0,0,1848,0,0,0
1,23,0,0,1848,0,0,0
1,42,0,1985,1848,1,0,21
2,20,0,1985,1848,1,9,7
2,21,0,1985,1848,1,9,1
2,25,0,0,1848,0,0,0
2,22,0,0,1848,0,0,0
2,24,0,0,1848,0,0,0
2,19,0,0,1848,0,0,0
2,18,0,0,1848,0,0,0
2,23,0,0,1848,0,0,0
2,42,0,1985,1848,1,9,1
0,20,13,1985,1875,1,4,7
0,21,7,1985,1875,1,16,3
0,25,0,0,1875,0,0,0
0,22,12,1985,1875,1,18,1
0,24,0,0,1875,0,0,0
0,19,0,0,1875,0,0,0
0,18,0,0,1875,0,0,0
0,23,0,0,1875,0,0,0
0,42,13,1985,1875,1,4,3
1,20,0,1985,1875,1,0,57
1,21,0,1985,1875,1,0,13
1,25,0,0,1875,0,0,0
1,22,0,1985,1875,1,0,2
1,24,0,0,1875,0,0,0
1,19,0,0,1875,0,0,0
1,18,0,0,1875,0,0,0
1,23,0,0,1875,0,0,0
1,42,0,1985,1875,1,0,18
2,20,0,1985,1875,1,9,4
2,21,0,0,1875,0,0,0
2,25,0,0,1875,0,0,0
2,22,0,0,1875,0,0,0
2,24,0,0,1875,0,0,0
2,19,0,0,1875,0,0,0
2,18,0,0,1875,0,0,0
2,23,0,0,1875,0,0,0
2,42,0,0,1875,0,0,0
0,20,12,1985,1902,1,18,3
0,21,7,1985,1902,1,16,1
0,25,0,0,1902,0,0,0
0,22,3,1985,1902,1,4,1
0,24,0,0,1902,0,0,0
0,19,0,0,1902,0,0,0
0,18,0,0,1902,0,0,0
0,23,0,0,1902,0,0,0
0,42,12,1985,1902,1,18,2
1,20,0,1985,1902,1,0,12
1,21,0,1985,1902,1,0,1
1,25,0,0,1902,0,0,0
1,22,0,1985,1902,1,0,1
1,24,0,0,1902,0,0,0
1,19,0,0,1902,0,0,0
1,18,0,0,1902,0,0,0
1,23,0,0,1902,0,0,0
1,42,0,1985,1902,1,0,3
2,20,0,0,1902,0,0,0
2,21,0,0,1902,0,0,0
2,25,0,0,1902,0,0,0
2,22,0,0,1902,0,0,0
2,24,0,0,1902,0,0,0
2,19,0,0,1902,0,0,0
2,18,0,0,1902,0,0,0
2,23,0,0,1902,0,0,0
2,42,0,0,1902,0,0,0
0,0,10,1985,1906,1,8,41
0,1,2,1985,1906,1,9,29
0,2,11,1985,1906,1,6,86.4
0,4,2,1985,1906,1,9,356
0,5,6,1985,1906,1,2,5
0,3,10,1985,1906,1,8,2
0,6,16,1985,1906,1,2,153.3
0,7,6,1985,1906,1,2,84
0,8,6,1985,1906,1,2,4
0,9,15,1985,1906,1,17,9
0,10,0,0,1906,0,0,0
0,11,15,1985,1906,1,17,11
1,0,0,1985,1906,1,0,444
1,1,0,1985,1906,1,0,300
1,2,0,1985,1906,1,0,67.6
1,4,0,1985,1906,1,0,3606
1,5,0,1985,1906,1,0,35
1,3,0,1985,1906,1,0,12
1,6,0,1985,1906,1,0,107.2
1,7,0,1985,1906,1,0,84
1,8,0,1985,1906,1,0,18
1,9,0,0,1906,0,0,0
1,10,0,0,1906,0,0,0
1,11,0,1985,1906,1,0,11
2,0,0,0,1906,0,0,0
2,1,0,0,1906,0,0,0
2,2,0,0,1906,0,0,0
