WeekNumber,GameID,Season,TeamID,Team,PlayerID,G,GS,Championships,ChampionshipYears,MadePlayoffs,Wins,Losses,Ties,WinPct,Round1Wins,Round1Losses,Rounds1WinPct,Round2Wins,Round2Losses,Round2WinPct,Round3Wins,Round3Losses,Round3WinPct,ChampionshipWins,ChampionshipLosses,ChampionshipWinPct,ELORating,Plays,RushAtt,Catches,PassAtt,PassCmp,PassInt,PassYds,PassYdsAgainst,TotalYdsAgainst,TotalYds,RushYdsAgainst,PassTD,PassRating,PassingAttemptsPerGame,PassingYardsPerAttempt,PassingYardsPerCompletion,SackPct,PassingYdsPerGame,RushYds,RecYds,RushTD,RecTD,RunLong,PassLong,RecLong,PuntLong,KRLong,PRLong,FGLong,Int,IntReturnYds,Fumbles,FumblesLost,FumReturnYds,Pancakes,MissedTackles,DroppedPasses,PassesDefensed,SacksAllowed,MissedBlocks,TeamOwner,Conference,WasSacked,SackedYards,Tackles,TFL,Sacks,Hurries,Knockdowns,Safeties,ForcedFumbles,FumblesRecovered,DefensiveTD,BlockedFG,BlockedPAT,BlockedPunt,Penalties,PenaltyYds,Punts,PuntYds,PuntsInside20,PuntReturns,PuntReturnYds,PuntReturnTD,KickoffReturns,KickoffReturnYds,KickoffReturnTD,FGA_U20,FGA_2029,FGA_3039,FGA_4049,FGA_50,FGM_U20,FGM_2029,FGM_3039,FGM_4049,FGM_50,FGA,FGM,XPA,XPM,POG,POW,POY,POYYears,ProBowl,ProBowlYears,MVP,MVPYears,PlayoffMVP,PlayoffMVPYears,ROY,ROYYears,RushAvg,PassAvg,PassPct,RecAvg,FGPct,XPPct,PuntAvg,PuntReturnAvg,KickReturnAvg,RushingAttPerGame,RushingYdsPerGame,RushFDPct,CatchesPerGame,ReceivingYdsPerGame,RecFDPct,KickingPoints,Points,PointsFor,PointsAgainst,Rush20,Rush40,RushFD,Pass20,Pass40,PassFD,Rec20,Rec40,RecFD,CtA,Tar,Job
,0,0,14,ATL,1809,45,45,1,1986,0,25,23,0,0.521,0,0,0,0,0,0,0,0,0,0,0,0,0,3287,1009,79,0,0,0,0,0,0,4508,0,0,0,0,0,0,0,0,4508,670,30,2,81,0,43,0,95,73,0,0,0,3,1,0,60,0,4,0,1,8,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,44,0,0,0,60,650,1,94,2533,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,1,1985,3,"1985, 1986, 1987",0,,0,,1,1985,4.5,0,0,8.5,0,0,0,10.8,26.9,22.4,100.2,16.7,1.8,14.9,36.7,0,204,0,0,41,19,169,0,0,0,7,1,29,0,123,
,0,0,17,CHC,1810,48,48,0,,0,23,25,0,0.479,0,0,0,0,0,0,0,0,0,0,0,0,0,3983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,51,0,0,0,0,42,0,14,0,0,,,0,0,606,77,11,1,2,0,3,0,0,0,0,0,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,2,"1986, 1987",3,"1985, 1986, 1987",0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,122,
,0,0,4,OAK,1811,48,48,1,1985,0,31,17,0,0.646,0,0,0,0,0,0,0,0,0,0,0,0,0,4448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,60,0,0,0,0,8,0,14,0,0,,,0,0,249,2,12,0,6,0,4,3,1,0,0,0,7,49,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,,3,"1985, 1986, 1987",0,,0,,0,,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,151,202,
,0,0,3,GB,1812,42,39,0,,0,21,27,0,0.438,0,0,0,0,0,0,0,0,0,0,0,0,0,2758,622,98,0,0,0,0,0,0,2749,0,0,0,0,0,0,0,0,2749,668,16,6,69,0,50,0,0,0,0,0,0,1,0,0,148,0,4,0,0,11,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,,3,"1985, 1986, 1987",0,,0,,0,,4.4,0,0,6.8,0,0,0,0,0,14.8,65.5,18.2,2.3,15.9,27.6,0,132,0,0,23,8,113,0,0,0,3,1,27,0,154,
,0,0,12,DET,1813,48,48,0,,0,27,21,0,0.562,0,0,0,0,0,0,0,0,0,0,0,0,0,3380,85,0,1315,913,20,9550,0,0,9566,0,72,102.1,27.4,7.3,10.5,4.8,199,16,0,0,0,14,66,0,0,0,0,0,0,0,12,6,0,13,0,0,0,0,0,,,67,506,0,0,0,0,0,0,0,4,0,0,0,0,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,,2,"1986, 1987",0,,0,,0,,0.2,7.3,69.4,0,0,0,0,0,0,1.8,0.3,4.7,0,0,0,0,0,0,0,0,0,4,94,15,400,0,0,0,0,0,
,0,0,17,CHC,1814,16,11,0,,0,9,7,0,0.562,0,0,0,0,0,0,0,0,0,0,0,0,0,994,293,18,0,0,0,0,0,0,1269,0,0,0,0,0,0,0,0,1269,101,6,1,52,0,13,0,0,0,0,0,0,4,1,0,21,0,3,0,0,5,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,0,,0,,0,,0,,4.3,0,0,5.6,0,0,0,0,0,18.3,79.3,21.8,1.1,6.3,22.2,0,42,0,0,4,2,64,0,0,0,0,0,4,0,30,
,0,0,18,BAL,1815,40,40,0,,0,18,25,0,0.419,0,0,0,0,0,0,0,0,0,0,0,0,0,2646,428,0,1093,744,14,7577,0,0,9824,0,57,99.7,27.3,6.9,10.2,3.7,189.4,2247,0,10,0,40,85,0,0,0,0,0,0,0,33,13,0,13,0,0,0,0,0,,,42,341,0,0,0,0,0,0,0,11,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,0,,1,1986,0,,0,,0,,5.2,6.9,68.1,0,0,0,0,0,0,10.7,56.2,27.3,0,0,0,0,60,0,0,24,0,117,74,15,302,0,0,0,0,0,
,0,0,7,CIN,1816,47,47,0,,0,34,14,0,0.708,0,0,0,0,0,0,0,0,0,0,0,0,0,3010,61,0,1390,969,10,11278,0,0,11282,0,99,114.7,29.6,8.1,11.6,3.9,240,4,0,1,0,14,76,0,0,0,0,0,0,0,8,4,0,26,0,0,0,0,0,,,57,433,0,0,0,0,0,0,0,2,0,0,0,0,6,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,1,1986,3,"1985, 1986, 1987",1,1986,0,,0,,0.1,8.1,69.7,0,0,0,0,0,0,1.3,0.1,8.2,0,0,0,0,6,0,0,0,0,5,147,32,396,0,0,0,0,0,
,0,0,6,NYG,1817,48,45,0,,0,16,32,0,0.333,0,0,0,0,0,0,0,0,0,0,0,0,0,3848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,0,0,4,0,31,0,13,0,0,,,0,0,472,81,12,5,6,0,5,4,1,0,0,0,6,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,,3,"1985, 1986, 1987",0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,89,129,
,0,0,5,BUF,1818,47,47,0,,0,19,29,0,0.396,0,0,0,0,0,0,0,0,0,0,0,0,0,3609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,19,0,0,0,0,,,0,0,239,69,59,47,82,1,19,10,1,0,0,0,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,9,1,1985,3,"1985, 1986, 1987",0,,0,,1,1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,7,
