RecordType,RecordID,Week,Season,PlayerID,TeamID,VsTeamID,RecordValue
0,8,13,1985,1824,1,4,31
0,9,5,1987,1824,1,4,174
0,10,7,1985,1824,1,16,3
0,11,8,1986,1824,1,2,59
0,12,2,1985,1824,1,9,6
0,13,15,1987,1824,1,6,104
0,14,1,1985,1824,1,3,1
0,15,1,1985,1824,1,3,58
1,8,0,1985,1824,1,0,364
1,9,0,1985,1824,1,0,1695
1,10,0,1985,1824,1,0,17
1,11,0,1986,1824,1,0,59
1,12,0,1985,1824,1,0,49
1,13,0,1987,1824,1,0,562
1,14,0,1985,1824,1,0,4
1,15,0,1985,1824,1,0,58
2,8,0,1985,1824,1,9,17
2,9,0,1985,1824,1,9,68
2,10,0,0,1824,0,0,0
2,11,0,1985,1824,1,9,45
2,12,0,1985,1824,1,9,4
2,13,0,1985,1824,1,9,16
2,14,0,0,1824,0,0,0
2,15,0,1985,1824,1,9,6
0,43,1,1987,1828,1,18,15
0,44,9,1987,1828,1,4,1
1,43,0,1987,1828,1,0,85
1,44,0,1987,1828,1,0,1
2,43,0,1985,1828,1,9,6
2,44,0,0,1828,0,0,0
0,20,3,1985,1848,1,4,17
0,21,7,1985,1848,1,16,1
0,25,15,1987,1848,1,6,1
0,22,15,1987,1848,1,6,2
0,24,15,1987,1848,1,6,20
0,19,0,0,1848,0,0,0
0,18,0,0,1848,0,0,0
0,23,15,1987,1848,1,6,2
0,42,11,1985,1848,1,6,6
1,20,0,1985,1848,1,0,172
1,21,0,1985,1848,1,0,2
1,25,0,1987,1848,1,0,1
1,22,0,1985,1848,1,0,5
1,24,0,1987,1848,1,0,21
1,19,0,0,1848,0,0,0
1,18,0,0,1848,0,0,0
1,23,0,1987,1848,1,0,4
1,42,0,1986,1848,1,0,22
2,20,0,1985,1848,1,9,7
2,21,0,1985,1848,1,9,1
2,25,0,0,1848,0,0,0
2,22,0,0,1848,0,0,0
2,24,0,0,1848,0,0,0
2,19,0,0,1848,0,0,0
