RecordType,RecordID,Week,Season,PlayerID,TeamID,VsTeamID,RecordValue
0,0,3,1985,2,1,3,42
0,1,11,1985,2,1,10,27
0,2,12,1985,2,1,37,78.8
0,4,4,1985,2,1,6,345
0,5,11,1985,2,1,10,5
0,3,8,1984,2,1,7,3
0,6,12,1985,2,1,37,176.2
0,7,4,1985,2,1,6,76
0,8,2,1984,2,1,2,14
0,9,12,1984,2,1,37,180
0,10,12,1984,2,1,37,3
0,11,1,1985,2,1,5,78
1,0,0,1984,2,1,0,331
1,1,0,1984,2,1,0,180
1,2,0,1984,2,1,0,54.4
1,4,0,1984,2,1,0,1818
1,5,0,1984,2,1,0,17
1,3,0,1984,2,1,0,7
1,6,0,1984,2,1,0,113.2
1,7,0,1984,2,1,0,48
1,8,0,1984,2,1,0,93
1,9,0,1984,2,1,0,536
1,10,0,1984,2,1,0,4
1,11,0,1984,2,1,0,61
2,0,0,0,2,0,0,0
2,1,0,0,2,0,0,0
2,2,0,0,2,0,0,0
2,4,0,0,2,0,0,0
2,5,0,0,2,0,0,0
2,3,0,0,2,0,0,0
2,6,0,0,2,0,0,0
2,7,0,0,2,0,0,0
2,8,0,0,2,0,0,0
2,9,0,0,2,0,0,0
2,10,0,0,2,0,0,0
2,11,0,0,2,0,0,0
0,0,6,1984,3,1,19,31
0,1,6,1984,3,1,19,13
0,2,6,1984,3,1,19,41.9
0,4,6,1984,3,1,19,227
0,5,6,1984,3,1,19,1
0,3,6,1984,3,1,19,2
0,6,6,1984,3,1,19,101.2
0,7,6,1984,3,1,19,49
0,8,4,1984,3,1,6,10
0,9,0,1984,3,1,9,62
0,10,0,1984,3,1,9,1
0,11,0,1984,3,1,9,37
1,0,0,0,3,0,0,0
1,1,0,0,3,0,0,0
1,2,0,0,3,0,0,0
1,4,0,0,3,0,0,0
1,5,0,0,3,0,0,0
1,3,0,0,3,0,0,0
1,6,0,0,3,0,0,0
1,7,0,1984,3,1,0,49
1,8,0,1984,3,1,0,31
1,9,0,1984,3,1,0,112
1,10,0,1984,3,1,0,1
1,11,0,1984,3,1,0,37
2,0,0,1984,3,1,9,31
2,1,0,1984,3,1,9,12
2,2,0,1984,3,1,9,38.7
2,4,0,1984,3,1,9,108
2,5,0,0,3,0,0,0
2,3,0,0,3,0,0,0
2,6,0,1984,3,1,9,68
2,7,0,1984,3,1,9,17
2,8,0,1984,3,1,9,9
2,9,0,1984,3,1,9,62
2,10,0,1984,3,1,9,1
2,11,0,1984,3,1,9,37
0,0,8,1985,4,1,7,5
0,1,8,1985,4,1,7,1
0,2,8,1985,4,1,7,20
0,4,8,1985,4,1,7,14
0,5,8,1985,4,1,7,1
0,3,0,0,4,0,0,0
0,6,0,0,4,0,0,0
0,7,8,1985,4,1,7,14
0,8,8,1985,4,1,7,4
0,9,8,1985,4,1,7,21
0,10,0,0,4,0,0,0
0,11,8,1985,4,1,7,20
1,0,0,0,4,0,0,0
1,1,0,0,4,0,0,0
1,2,0,0,4,0,0,0
1,4,0,0,4,0,0,0
1,5,0,0,4,0,0,0
1,3,0,0,4,0,0,0
1,6,0,0,4,0,0,0
1,7,0,0,4,0,0,0
1,8,0,0,4,0,0,0
1,9,0,0,4,0,0,0
1,10,0,0,4,0,0,0
1,11,0,0,4,0,0,0
2,0,0,0,4,0,0,0
2,1,0,0,4,0,0,0
2,2,0,0,4,0,0,0
2,4,0,0,4,0,0,0
2,5,0,0,4,0,0,0
2,3,0,0,4,0,0,0
2,6,0,0,4,0,0,0
2,7,0,0,4,0,0,0
2,8,0,0,4,0,0,0
2,9,0,0,4,0,0,0
2,10,0,0,4,0,0,0
2,11,0,0,4,0,0,0
0,0,0,0,5,0,0,0
0,1,0,0,5,0,0,0
0,2,0,0,5,0,0,0
0,4,0,0,5,0,0,0
0,5,0,0,5,0,0,0
0,3,0,0,5,0,0,0
0,6,0,0,5,0,0,0
0,7,0,0,5,0,0,0
0,8,0,0,5,0,0,0
0,9,0,0,5,0,0,0
0,10,0,0,5,0,0,0
0,11,0,0,5,0,0,0
1,0,0,0,5,0,0,0
1,1,0,0,5,0,0,0
1,2,0,0,5,0,0,0
1,4,0,0,5,0,0,0
1,5,0,0,5,0,0,0
1,3,0,0,5,0,0,0
1,6,0,0,5,0,0,0
1,7,0,0,5,0,0,0
1,8,0,0,5,0,0,0
1,9,0,0,5,0,0,0
1,10,0,0,5,0,0,0
1,11,0,0,5,0,0,0
2,0,0,0,5,0,0,0
2,1,0,0,5,0,0,0
2,2,0,0,5,0,0,0
2,4,0,0,5,0,0,0
2,5,0,0,5,0,0,0
2,3,0,0,5,0,0,0
2,6,0,0,5,0,0,0
2,7,0,0,5,0,0,0
2,8,0,0,5,0,0,0
2,9,0,0,5,0,0,0
2,10,0,0,5,0,0,0
2,11,0,0,5,0,0,0
0,8,12,1985,6,1,37,21
0,9,12,1985,6,1,37,149
0,10,1,1985,6,1,5,2
0,11,12,1985,6,1,37,66
0,12,11,1984,6,1,10,2
0,13,12,1984,6,1,37,15
0,14,0,0,6,0,0,0
0,15,2,1985,6,1,2,14
1,8,0,1984,6,1,0,79
1,9,0,1984,6,1,0,427
1,10,0,1984,6,1,0,2
1,11,0,1984,6,1,0,24
1,12,0,1984,6,1,0,5
1,13,0,1984,6,1,0,24
1,14,0,0,6,0,0,0
1,15,0,1984,6,1,0,8
2,8,0,1984,6,1,9,14
2,9,0,1984,6,1,9,73
2,10,0,0,6,0,0,0
2,11,0,1984,6,1,9,11
2,12,0,0,6,0,0,0
2,13,0,0,6,0,0,0
2,14,0,0,6,0,0,0
2,15,0,0,6,0,0,0
0,8,8,1984,7,1,7,21
0,9,8,1985,7,1,7,84
0,10,8,1985,7,1,7,2
0,11,3,1984,7,1,3,45
0,12,9,1985,7,1,14,3
0,13,9,1985,7,1,14,18
0,14,2,1984,7,1,2,1
0,15,10,1984,7,1,11,9
1,8,0,1984,7,1,0,182
1,9,0,1984,7,1,0,638
1,10,0,1984,7,1,0,2
1,11,0,1984,7,1,0,45
1,12,0,1984,7,1,0,6
1,13,0,1984,7,1,0,36
1,14,0,1984,7,1,0,1
1,15,0,1984,7,1,0,9
2,8,0,1984,7,1,9,9
2,9,0,1984,7,1,9,44
2,10,0,0,7,0,0,0
2,11,0,1984,7,1,9,18
2,12,0,0,7,0,0,0
2,13,0,0,7,0,0,0
2,14,0,0,7,0,0,0
2,15,0,0,7,0,0,0
0,8,0,0,8,0,0,0
0,9,0,0,8,0,0,0
0,10,0,0,8,0,0,0
0,11,0,0,8,0,0,0
0,12,0,0,8,0,0,0
0,13,0,0,8,0,0,0
0,14,0,0,8,0,0,0
0,15,0,0,8,0,0,0
1,8,0,0,8,0,0,0
1,9,0,0,8,0,0,0
1,10,0,0,8,0,0,0
1,11,0,0,8,0,0,0
1,12,0,0,8,0,0,0
1,13,0,0,8,0,0,0
1,14,0,0,8,0,0,0
1,15,0,0,8,0,0,0
2,8,0,0,8,0,0,0
2,9,0,0,8,0,0,0
2,10,0,0,8,0,0,0
2,11,0,0,8,0,0,0
2,12,0,0,8,0,0,0
2,13,0,0,8,0,0,0
2,14,0,0,8,0,0,0
2,15,0,0,8,0,0,0
0,8,0,0,9,0,0,0
0,9,0,0,9,0,0,0
0,10,0,0,9,0,0,0
0,11,0,0,9,0,0,0
0,12,0,0,9,0,0,0
0,13,0,0,9,0,0,0
0,14,0,0,9,0,0,0
0,15,0,0,9,0,0,0
1,8,0,0,9,0,0,0
1,9,0,0,9,0,0,0
1,10,0,0,9,0,0,0
1,11,0,0,9,0,0,0
1,12,0,0,9,0,0,0
1,13,0,0,9,0,0,0
1,14,0,0,9,0,0,0
1,15,0,0,9,0,0,0
2,8,0,0,9,0,0,0
2,9,0,0,9,0,0,0
2,10,0,0,9,0,0,0
2,11,0,0,9,0,0,0
2,12,0,0,9,0,0,0
2,13,0,0,9,0,0,0
2,14,0,0,9,0,0,0
2,15,0,0,9,0,0,0
0,8,8,1984,10,1,7,10
0,9,8,1984,10,1,7,45
0,10,7,1984,10,1,35,1
0,11,8,1984,10,1,7,18
0,12,7,1984,10,1,35,3
0,13,8,1984,10,1,7,31
0,14,8,1984,10,1,7,1
0,15,8,1984,10,1,7,25
1,8,0,1984,10,1,0,31
1,9,0,1984,10,1,0,131
1,10,0,1984,10,1,0,2
1,11,0,1984,10,1,0,18
1,12,0,1984,10,1,0,6
1,13,0,1984,10,1,0,53
1,14,0,1984,10,1,0,1
1,15,0,1984,10,1,0,25
2,8,0,0,10,0,0,0
2,9,0,0,10,0,0,0
2,10,0,0,10,0,0,0
2,11,0,0,10,0,0,0
2,12,0,0,10,0,0,0
2,13,0,0,10,0,0,0
2,14,0,0,10,0,0,0
2,15,0,0,10,0,0,0
0,8,8,1985,11,1,7,3
0,9,8,1985,11,1,7,36
0,10,0,0,11,0,0,0
0,11,8,1985,11,1,7,21
0,12,0,0,11,0,0,0
0,13,0,0,11,0,0,0
0,14,0,0,11,0,0,0
0,15,0,0,11,0,0,0
1,8,0,0,11,0,0,0
1,9,0,0,11,0,0,0
1,10,0,0,11,0,0,0
1,11,0,0,11,0,0,0
1,12,0,0,11,0,0,0
1,13,0,0,11,0,0,0
1,14,0,0,11,0,0,0
1,15,0,0,11,0,0,0
2,8,0,0,11,0,0,0
2,9,0,0,11,0,0,0
2,10,0,0,11,0,0,0
2,11,0,0,11,0,0,0
2,12,0,0,11,0,0,0
2,13,0,0,11,0,0,0
2,14,0,0,11,0,0,0
2,15,0,0,11,0,0,0
0,8,8,1984,12,1,7,7
0,9,10,1984,12,1,11,37
0,10,8,1985,12,1,7,2
0,11,10,1984,12,1,11,34
0,12,12,1985,12,1,37,4
0,13,12,1985,12,1,37,31
0,14,0,0,12,0,0,0
0,15,12,1985,12,1,37,12
1,8,0,1984,12,1,0,59
1,9,0,1984,12,1,0,223
1,10,0,1984,12,1,0,7
1,11,0,1984,12,1,0,34
1,12,0,1984,12,1,0,4
1,13,0,1984,12,1,0,23
1,14,0,0,12,0,0,0
1,15,0,1984,12,1,0,7
2,8,0,1984,12,1,9,5
2,9,0,1984,12,1,9,17
2,10,0,1984,12,1,9,1
2,11,0,1984,12,1,9,11
2,12,0,0,12,0,0,0
2,13,0,0,12,0,0,0
2,14,0,0,12,0,0,0
2,15,0,0,12,0,0,0
0,8,0,0,13,0,0,0
0,9,0,0,13,0,0,0
0,10,0,0,13,0,0,0
0,11,0,0,13,0,0,0
0,12,0,0,13,0,0,0
0,13,0,0,13,0,0,0
0,14,0,0,13,0,0,0
0,15,0,0,13,0,0,0
1,8,0,0,13,0,0,0
1,9,0,0,13,0,0,0
1,10,0,0,13,0,0,0
1,11,0,0,13,0,0,0
1,12,0,0,13,0,0,0
1,13,0,0,13,0,0,0
1,14,0,0,13,0,0,0
1,15,0,0,13,0,0,0
2,8,0,0,13,0,0,0
2,9,0,0,13,0,0,0
2,10,0,0,13,0,0,0
2,11,0,0,13,0,0,0
2,12,0,0,13,0,0,0
2,13,0,0,13,0,0,0
2,14,0,0,13,0,0,0
2,15,0,0,13,0,0,0
0,12,11,1985,15,1,10,1
0,13,11,1985,15,1,10,11
0,14,0,0,15,0,0,0
0,15,11,1985,15,1,10,11
0,8,0,0,15,0,0,0
0,9,0,0,15,0,0,0
0,10,0,0,15,0,0,0
0,11,0,0,15,0,0,0
1,12,0,0,15,0,0,0
1,13,0,0,15,0,0,0
1,14,0,0,15,0,0,0
1,15,0,0,15,0,0,0
1,8,0,0,15,0,0,0
1,9,0,0,15,0,0,0
1,10,0,0,15,0,0,0
1,11,0,0,15,0,0,0
2,12,0,0,15,0,0,0
2,13,0,0,15,0,0,0
2,14,0,0,15,0,0,0
2,15,0,0,15,0,0,0
2,8,0,0,15,0,0,0
2,9,0,0,15,0,0,0
2,10,0,0,15,0,0,0
2,11,0,0,15,0,0,0
0,12,8,1985,16,1,7,2
0,13,4,1985,16,1,6,9
0,14,0,0,16,0,0,0
0,15,4,1985,16,1,6,9
0,8,0,0,16,0,0,0
0,9,0,0,16,0,0,0
0,10,0,0,16,0,0,0
0,11,0,0,16,0,0,0
1,12,0,0,16,0,0,0
1,13,0,0,16,0,0,0
1,14,0,0,16,0,0,0
1,15,0,0,16,0,0,0
1,8,0,0,16,0,0,0
1,9,0,0,16,0,0,0
1,10,0,0,16,0,0,0
1,11,0,0,16,0,0,0
2,12,0,0,16,0,0,0
2,13,0,0,16,0,0,0
2,14,0,0,16,0,0,0
2,15,0,0,16,0,0,0
2,8,0,0,16,0,0,0
2,9,0,0,16,0,0,0
2,10,0,0,16,0,0,0
2,11,0,0,16,0,0,0
0,12,1,1985,17,1,5,4
0,13,4,1985,17,1,6,71
0,14,0,0,17,0,0,0
0,15,4,1985,17,1,6,22
0,8,0,0,17,0,0,0
0,9,0,0,17,0,0,0
0,10,0,0,17,0,0,0
0,11,0,0,17,0,0,0
1,12,0,1984,17,1,0,12
1,13,0,1984,17,1,0,80
1,14,0,0,17,0,0,0
1,15,0,1984,17,1,0,15
1,8,0,0,17,0,0,0
1,9,0,0,17,0,0,0
1,10,0,0,17,0,0,0
1,11,0,0,17,0,0,0
2,12,0,1984,17,1,9,1
2,13,0,1984,17,1,9,5
2,14,0,0,17,0,0,0
2,15,0,1984,17,1,9,5
2,8,0,0,17,0,0,0
2,9,0,0,17,0,0,0
2,10,0,0,17,0,0,0
2,11,0,0,17,0,0,0
0,12,11,1985,19,1,10,8
0,13,14,1985,19,1,23,201
0,14,4,1985,19,1,6,2
0,15,7,1985,19,1,35,71
0,8,3,1984,19,1,3,4
0,9,3,1984,19,1,3,19
0,10,0,0,19,0,0,0
0,11,7,1984,19,1,35,8
1,12,0,1984,19,1,0,23
1,13,0,1984,19,1,0,365
1,14,0,1984,19,1,0,2
1,15,0,1984,19,1,0,46
1,8,0,1984,19,1,0,21
1,9,0,1984,19,1,0,72
1,10,0,0,19,0,0,0
1,11,0,1984,19,1,0,8
2,12,0,1984,19,1,9,2
2,13,0,1984,19,1,9,24
2,14,0,0,19,0,0,0
2,15,0,1984,19,1,9,17
2,8,0,1984,19,1,9,2
2,9,0,1984,19,1,9,10
2,10,0,0,19,0,0,0
2,11,0,1984,19,1,9,7
0,12,10,1985,20,1,11,7
0,13,10,1985,20,1,11,104
0,14,11,1985,20,1,10,2
0,15,10,1985,20,1,11,60
0,8,9,1984,20,1,14,5
0,9,11,1985,20,1,10,14
0,10,0,0,20,0,0,0
0,11,11,1985,20,1,10,7
1,12,0,1984,20,1,0,25
1,13,0,1984,20,1,0,215
1,14,0,1984,20,1,0,1
1,15,0,1984,20,1,0,29
1,8,0,1984,20,1,0,6
1,9,0,1984,20,1,0,15
1,10,0,0,20,0,0,0
1,11,0,1984,20,1,0,4
2,12,0,0,20,0,0,0
2,13,0,0,20,0,0,0
2,14,0,0,20,0,0,0
2,15,0,0,20,0,0,0
2,8,0,0,20,0,0,0
2,9,0,0,20,0,0,0
2,10,0,0,20,0,0,0
2,11,0,0,20,0,0,0
0,12,4,1985,21,1,6,4
0,13,4,1985,21,1,6,101
0,14,4,1985,21,1,6,1
0,15,4,1985,21,1,6,76
0,8,0,0,21,0,0,0
0,9,0,0,21,0,0,0
0,10,0,0,21,0,0,0
0,11,0,0,21,0,0,0
1,12,0,0,21,0,0,0
1,13,0,0,21,0,0,0
1,14,0,0,21,0,0,0
1,15,0,0,21,0,0,0
1,8,0,0,21,0,0,0
1,9,0,0,21,0,0,0
1,10,0,0,21,0,0,0
1,11,0,0,21,0,0,0
2,12,0,0,21,0,0,0
2,13,0,0,21,0,0,0
2,14,0,0,21,0,0,0
2,15,0,0,21,0,0,0
2,8,0,0,21,0,0,0
2,9,0,0,21,0,0,0
2,10,0,0,21,0,0,0
2,11,0,0,21,0,0,0
0,12,2,1985,22,1,2,1
0,13,2,1985,22,1,2,11
0,14,0,0,22,0,0,0
0,15,2,1985,22,1,2,11
0,8,0,0,22,0,0,0
0,9,0,0,22,0,0,0
0,10,0,0,22,0,0,0
0,11,0,0,22,0,0,0
1,12,0,0,22,0,0,0
1,13,0,0,22,0,0,0
1,14,0,0,22,0,0,0
1,15,0,0,22,0,0,0
1,8,0,0,22,0,0,0
1,9,0,0,22,0,0,0
1,10,0,0,22,0,0,0
1,11,0,0,22,0,0,0
2,12,0,0,22,0,0,0
2,13,0,0,22,0,0,0
2,14,0,0,22,0,0,0
2,15,0,0,22,0,0,0
2,8,0,0,22,0,0,0
2,9,0,0,22,0,0,0
2,10,0,0,22,0,0,0
2,11,0,0,22,0,0,0
0,12,0,0,23,0,0,0
0,13,0,0,23,0,0,0
0,14,0,0,23,0,0,0
0,15,0,0,23,0,0,0
0,8,0,0,23,0,0,0
0,9,0,0,23,0,0,0
0,10,0,0,23,0,0,0
0,11,0,0,23,0,0,0
1,12,0,0,23,0,0,0
1,13,0,0,23,0,0,0
1,14,0,0,23,0,0,0
1,15,0,0,23,0,0,0
1,8,0,0,23,0,0,0
1,9,0,0,23,0,0,0
1,10,0,0,23,0,0,0
1,11,0,0,23,0,0,0
2,12,0,0,23,0,0,0
2,13,0,0,23,0,0,0
2,14,0,0,23,0,0,0
2,15,0,0,23,0,0,0
2,8,0,0,23,0,0,0
2,9,0,0,23,0,0,0
2,10,0,0,23,0,0,0
2,11,0,0,23,0,0,0
0,12,8,1985,24,1,7,9
0,13,8,1985,24,1,7,83
0,14,8,1985,24,1,7,2
0,15,1,1985,24,1,5,19
0,8,0,0,24,0,0,0
0,9,0,0,24,0,0,0
0,10,0,0,24,0,0,0
0,11,0,0,24,0,0,0
1,12,0,1984,24,1,0,8
1,13,0,1984,24,1,0,64
1,14,0,1984,24,1,0,1
1,15,0,1984,24,1,0,15
1,8,0,0,24,0,0,0
1,9,0,0,24,0,0,0
1,10,0,0,24,0,0,0
1,11,0,0,24,0,0,0
2,12,0,0,24,0,0,0
2,13,0,0,24,0,0,0
2,14,0,0,24,0,0,0
2,15,0,0,24,0,0,0
2,8,0,0,24,0,0,0
2,9,0,0,24,0,0,0
2,10,0,0,24,0,0,0
2,11,0,0,24,0,0,0
0,12,0,0,25,0,0,0
0,13,0,0,25,0,0,0
0,14,0,0,25,0,0,0
0,15,0,0,25,0,0,0
0,8,0,0,25,0,0,0
0,9,0,0,25,0,0,0
0,10,0,0,25,0,0,0
0,11,0,0,25,0,0,0
1,12,0,0,25,0,0,0
1,13,0,0,25,0,0,0
1,14,0,0,25,0,0,0
1,15,0,0,25,0,0,0
1,8,0,0,25,0,0,0
1,9,0,0,25,0,0,0
1,10,0,0,25,0,0,0
1,11,0,0,25,0,0,0
2,12,0,0,25,0,0,0
2,13,0,0,25,0,0,0
2,14,0,0,25,0,0,0
2,15,0,0,25,0,0,0
2,8,0,0,25,0,0,0
2,9,0,0,25,0,0,0
2,10,0,0,25,0,0,0
2,11,0,0,25,0,0,0
0,12,0,0,26,0,0,0
0,13,0,0,26,0,0,0
0,14,0,0,26,0,0,0
0,15,0,0,26,0,0,0
0,8,0,0,26,0,0,0
0,9,0,0,26,0,0,0
0,10,0,0,26,0,0,0
0,11,0,0,26,0,0,0
1,12,0,0,26,0,0,0
1,13,0,0,26,0,0,0
1,14,0,0,26,0,0,0
1,15,0,0,26,0,0,0
1,8,0,0,26,0,0,0
1,9,0,0,26,0,0,0
1,10,0,0,26,0,0,0
1,11,0,0,26,0,0,0
2,12,0,0,26,0,0,0
2,13,0,0,26,0,0,0
2,14,0,0,26,0,0,0
2,15,0,0,26,0,0,0
2,8,0,0,26,0,0,0
2,9,0,0,26,0,0,0
2,10,0,0,26,0,0,0
2,11,0,0,26,0,0,0
0,12,0,0,27,0,0,0
0,13,0,0,27,0,0,0
0,14,0,0,27,0,0,0
0,15,0,0,27,0,0,0
0,8,0,0,27,0,0,0
0,9,0,0,27,0,0,0
0,10,0,0,27,0,0,0
0,11,0,0,27,0,0,0
1,12,0,0,27,0,0,0
1,13,0,0,27,0,0,0
1,14,0,0,27,0,0,0
1,15,0,0,27,0,0,0
1,8,0,0,27,0,0,0
1,9,0,0,27,0,0,0
1,10,0,0,27,0,0,0
1,11,0,0,27,0,0,0
2,12,0,0,27,0,0,0
2,13,0,0,27,0,0,0
2,14,0,0,27,0,0,0
2,15,0,0,27,0,0,0
2,8,0,0,27,0,0,0
2,9,0,0,27,0,0,0
2,10,0,0,27,0,0,0
2,11,0,0,27,0,0,0
0,43,9,1984,28,1,14,9
0,44,7,1985,28,1,35,1
1,43,0,1984,28,1,0,13
1,44,0,0,28,0,0,0
2,43,0,0,28,0,0,0
2,44,0,0,28,0,0,0
0,43,0,0,30,0,0,0
0,44,0,0,30,0,0,0
1,43,0,0,30,0,0,0
1,44,0,0,30,0,0,0
2,43,0,0,30,0,0,0
2,44,0,0,30,0,0,0
0,43,0,0,31,0,0,0
0,44,0,0,31,0,0,0
1,43,0,0,31,0,0,0
1,44,0,0,31,0,0,0
2,43,0,0,31,0,0,0
2,44,0,0,31,0,0,0
0,43,14,1985,32,1,23,2
0,44,0,0,32,0,0,0
1,43,0,1984,32,1,0,1
1,44,0,0,32,0,0,0
2,43,0,0,32,0,0,0
2,44,0,0,32,0,0,0
0,43,10,1984,33,1,11,7
0,44,2,1984,33,1,2,1
1,43,0,1984,33,1,0,36
1,44,0,1984,33,1,0,1
2,43,0,1984,33,1,9,1
2,44,0,0,33,0,0,0
0,43,12,1985,35,1,37,8
0,44,0,0,35,0,0,0
1,43,0,1984,35,1,0,38
1,44,0,0,35,0,0,0
2,43,0,1984,35,1,9,6
2,44,0,0,35,0,0,0
0,43,8,1985,36,1,7,1
0,44,0,0,36,0,0,0
1,43,0,0,36,0,0,0
1,44,0,0,36,0,0,0
2,43,0,0,36,0,0,0
2,44,0,0,36,0,0,0
0,43,0,0,38,0,0,0
0,44,0,0,38,0,0,0
1,43,0,0,38,0,0,0
1,44,0,0,38,0,0,0
2,43,0,0,38,0,0,0
2,44,0,0,38,0,0,0
0,43,11,1984,39,1,10,5
0,44,12,1984,39,1,37,1
1,43,0,1984,39,1,0,10
1,44,0,1984,39,1,0,1
2,43,0,0,39,0,0,0
2,44,0,0,39,0,0,0
0,43,8,1985,41,1,7,2
0,44,0,0,41,0,0,0
1,43,0,0,41,0,0,0
1,44,0,0,41,0,0,0
2,43,0,0,41,0,0,0
2,44,0,0,41,0,0,0
0,43,12,1985,42,1,37,8
0,44,9,1984,42,1,14,1
1,43,0,1984,42,1,0,29
1,44,0,1984,42,1,0,1
2,43,0,0,42,0,0,0
2,44,0,0,42,0,0,0
0,20,10,1985,45,1,11,6
0,21,14,1984,45,1,23,1
0,25,0,0,45,0,0,0
0,22,14,1985,45,1,23,1
0,24,0,0,45,0,0,0
0,19,0,0,45,0,0,0
0,18,0,0,45,0,0,0
0,23,0,0,45,0,0,0
0,42,10,1985,45,1,11,2
1,20,0,1984,45,1,0,5
1,21,0,1984,45,1,0,1
1,25,0,0,45,0,0,0
1,22,0,0,45,0,0,0
1,24,0,0,45,0,0,0
1,19,0,0,45,0,0,0
1,18,0,0,45,0,0,0
1,23,0,0,45,0,0,0
1,42,0,1984,45,1,0,1
2,20,0,0,45,0,0,0
2,21,0,0,45,0,0,0
2,25,0,0,45,0,0,0
2,22,0,0,45,0,0,0
2,24,0,0,45,0,0,0
2,19,0,0,45,0,0,0
2,18,0,0,45,0,0,0
2,23,0,0,45,0,0,0
2,42,0,0,45,0,0,0
0,20,2,1985,46,1,2,3
0,21,0,0,46,0,0,0
0,25,0,0,46,0,0,0
0,22,0,0,46,0,0,0
0,24,0,0,46,0,0,0
0,19,0,0,46,0,0,0
0,18,0,0,46,0,0,0
0,23,0,0,46,0,0,0
0,42,2,1985,46,1,2,2
1,20,0,1984,46,1,0,2
1,21,0,0,46,0,0,0
1,25,0,0,46,0,0,0
1,22,0,0,46,0,0,0
1,24,0,0,46,0,0,0
1,19,0,0,46,0,0,0
1,18,0,0,46,0,0,0
1,23,0,0,46,0,0,0
1,42,0,1984,46,1,0,1
2,20,0,1984,46,1,9,2
2,21,0,0,46,0,0,0
2,25,0,0,46,0,0,0
2,22,0,0,46,0,0,0
2,24,0,0,46,0,0,0
2,19,0,0,46,0,0,0
2,18,0,0,46,0,0,0
2,23,0,0,46,0,0,0
2,42,0,1984,46,1,9,1
0,20,3,1985,47,1,3,3
0,21,0,0,47,0,0,0
0,25,0,0,47,0,0,0
0,22,0,0,47,0,0,0
0,24,0,0,47,0,0,0
0,19,0,0,47,0,0,0
0,18,0,0,47,0,0,0
0,23,0,0,47,0,0,0
0,42,9,1985,47,1,14,1
1,20,0,0,47,0,0,0
1,21,0,0,47,0,0,0
1,25,0,0,47,0,0,0
1,22,0,0,47,0,0,0
1,24,0,0,47,0,0,0
1,19,0,0,47,0,0,0
