WeekNumber,GameID,Season,TeamID,Team,PlayerID,G,GS,Championships,ChampionshipYears,MadeBowlGame,MadePlayoffs,Wins,Losses,Ties,WinPct,BowlGame,RegularBowlWins,RegularBowlLosses,RegularBowlWinPct,RoundOf16BowlWins,RoundOf16BowlLosses,RoundOf16BowlWinPct,QuarterFinalBowlWins,QuarterFinalBowlLosses,QuarterFinalBowlWinPct,SemiFinalBowlWins,SemiFinalBowlLosses,SemiFinalBowlWinPct,ChampionshipWins,ChampionshipLosses,ChampionshipWinPct,ConfChampionshipWins,ConfChampionshipLosses,ConfChampionshipWinPct,Prestige,Job,CtA,Tar,RecruitingClassRank,TeamRanking,ELORating,Plays,RushAtt,Catches,PassAtt,PassCmp,PassInt,PassYds,PassYdsAgainst,TotalYdsAgainst,TotalYds,RushYdsAgainst,PassTD,PassRating,PassingAttemptsPerGame,PassingYardsPerAttempt,PassingYardsPerCompletion,SackPct,PassingYdsPerGame,RushYds,RecYds,RushTD,RecTD,RunLong,PassLong,RecLong,PuntLong,KRLong,PRLong,FGLong,Int,IntReturnYds,Fumbles,FumblesLost,FumReturnYds,Pancakes,MissedTackles,DroppedPasses,PassesDefensed,SacksAllowed,MissedBlocks,TeamOwner,Conference,WasSacked,SackedYards,Tackles,TFL,Sacks,Hurries,Knockdowns,Safeties,ForcedFumbles,FumblesRecovered,DefensiveTD,BlockedFG,BlockedPAT,BlockedPunt,Penalties,PenaltyYds,Punts,PuntYds,PuntsInside20,PuntReturns,PuntReturnYds,PuntReturnTD,KickoffReturns,KickoffReturnYds,KickoffReturnTD,FGA_U20,FGA_2029,FGA_3039,FGA_4049,FGA_50,FGM_U20,FGM_2029,FGM_3039,FGM_4049,FGM_50,FGA,FGM,XPA,XPM,POG,POW,RushAvg,PassAvg,PassPct,RecAvg,FGPct,XPPct,PuntAvg,PuntReturnAvg,KickReturnAvg,RushingAttPerGame,RushingYdsPerGame,RushFDPct,CatchesPerGame,ReceivingYdsPerGame,RecFDPct,KickingPoints,Points,PointsFor,PointsAgainst,Rush20,Rush40,RushFD,Pass20,Pass40,PassFD,Rec20,Rec40,RecFD
,0,0,1,NAVY,2,23,23,0,,1,0,17,9,0,0.654,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1759,192,0,736,431,16,4607,0,0,5752,0,38,123.8,32,6.3,10.7,4,200.3,1145,0,8,0,78,76,0,0,0,0,0,0,0,14,7,0,4,0,0,0,0,0,,,31,184,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,6,10.7,58.6,0,0,0,0,0,0,8.3,49.8,21.9,0,0,0,0,48,0,0,12,6,42,47,12,190,0,0,0
,0,0,1,NAVY,3,4,2,0,,1,0,17,9,0,0.654,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,225,31,0,90,34,3,456,0,0,568,0,2,81,22.5,5.1,13.4,3.2,114,112,0,1,0,37,49,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,,,3,27,0,0,0,0,0,0,0,4,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,13.4,37.8,0,0,0,0,0,0,7.8,28,16.1,0,0,0,0,6,0,0,1,0,5,7,2,19,0,0,0
,0,0,1,NAVY,4,4,0,0,,1,0,17,9,0,0.654,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,24,4,0,5,1,0,14,0,0,35,0,1,109.5,1.2,2.8,14,0,3.5,21,0,0,0,20,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,14,20,0,0,0,0,0,0,1,5.2,25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
,0,0,1,NAVY,5,0,0,0,,1,0,17,9,0,0.654,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,1,NAVY,6,20,12,0,,1,0,17,9,0,0.654,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,33,0,0,0,1051,253,12,0,0,0,0,0,0,1465,0,0,0,0,0,0,0,0,1465,82,11,0,66,0,14,0,30,0,0,0,0,1,0,0,8,0,4,0,0,6,,,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,35,0,0,0,0,0,0,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5.8,0,0,6.8,0,0,0,0,30,12.6,73.2,20.9,0.6,4.1,25,0,66,0,0,10,5,53,0,0,0,0,0,3
,0,0,1,NAVY,7,25,13,0,,1,0,17,9,0,0.654,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,32,0,0,0,1391,297,16,0,0,0,0,0,0,1153,0,0,0,0,0,0,0,0,1153,96,6,1,45,0,9,0,95,47,0,0,0,2,0,0,15,0,4,0,3,9,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,50,0,0,0,15,169,0,41,939,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9,0,0,6,0,0,0,11.3,22.9,11.9,46.1,20.5,0.6,3.8,25,0,48,0,0,6,1,61,0,0,0,0,0,4
,0,0,1,NAVY,8,17,0,0,,1,0,17,9,0,0.654,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,1,NAVY,9,4,0,0,,1,0,17,9,0,0.654,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,1,NAVY,10,25,1,0,,1,0,17,9,0,0.654,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,12,0,0,0,437,61,8,0,0,0,0,0,0,320,0,0,0,0,0,0,0,0,320,62,3,1,18,0,25,0,0,0,0,0,0,0,0,0,4,0,1,0,0,1,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,0,0,7.8,0,0,0,0,0,2.4,12.8,31.1,0.3,2.5,12.5,0,24,0,0,0,0,19,0,0,0,1,0,1
,0,0,1,NAVY,11,2,0,0,,1,0,17,9,0,0.654,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,6,3,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,36,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,1.5,18,66.7,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0
